"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies","below_below_subspecies","below_below_below_subspecies"
"203494","74201","class","Verrucomicrobiae","1","131567","2","1783257","","74201","","","","203494","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1643818","1760","below_class","Actinobacteria incertae sedis","1","131567","2","1783272","","201174","","","","1760","1643818","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1643688","203692","below_class","Leptospirales","1","131567","2","","","203691","","","","203692","1643688","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52018","1760","below_class","unclassified Actinobacteria (class)","1","131567","2","1783272","","201174","","","","1760","52018","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82117","28211","below_class","unclassified Alphaproteobacteria","1","131567","2","","","1224","","","","28211","82117","","","","","","","","","","","","","","","","","","","","","","","","","",""
"119066","28216","below_class","unclassified Betaproteobacteria","1","131567","2","","","1224","","","","28216","119066","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45456","28221","below_class","unclassified Deltaproteobacteria","1","131567","2","","","1224","","","68525","28221","45456","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34035","29547","below_class","unclassified Epsilonproteobacteria","1","131567","2","","","1224","","","68525","29547","34035","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117744","117743","below_class","unclassified Flavobacteriia","1","131567","2","1783270","68336","976","","","","117743","117744","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118884","1236","below_class","unclassified Gammaproteobacteria","1","131567","2","","","1224","","","","1236","118884","","","","","","","","","","","","","","","","","","","","","","","","","",""
"198346","118884","below_below_class","Candidatus Baumannia","1","131567","2","","","1224","","","","1236","118884","198346","","","","","","","","","","","","","","","","","","","","","","","","",""
"655184","118884","below_below_class","Candidatus Thioglobus","1","131567","2","","","1224","","","","1236","118884","655184","","","","","","","","","","","","","","","","","","","","","","","","",""
"62654","82117","below_below_class","SAR116 cluster","1","131567","2","","","1224","","","","28211","82117","62654","","","","","","","","","","","","","","","","","","","","","","","","",""
"32036","118884","below_below_class","sulfur-oxidizing symbionts","1","131567","2","","","1224","","","","1236","118884","32036","","","","","","","","","","","","","","","","","","","","","","","","",""
"78537","52018","below_below_class","unclassified Actinobacteria (class) (miscellaneous)","1","131567","2","1783272","","201174","","","","1760","52018","78537","","","","","","","","","","","","","","","","","","","","","","","","",""
"33809","119066","below_below_class","unclassified Betaproteobacteria (miscellaneous)","1","131567","2","","","1224","","","","28216","119066","33809","","","","","","","","","","","","","","","","","","","","","","","","",""
"33811","118884","below_below_class","unclassified Gammaproteobacteria (miscellaneous)","1","131567","2","","","1224","","","","1236","118884","33811","","","","","","","","","","","","","","","","","","","","","","","","",""
"1301283","1117","subclass","Oscillatoriophycideae","1","131567","2","1783272","1798711","1117","","","","","","","1301283","","","","","","","","","","","","","","","","","","","","","","","",""
"85000","189775","subclass","Sphaerobacteridae","1","131567","2","1783272","","200795","","","","189775","","","85000","","","","","","","","","","","","","","","","","","","","","","","",""
"186329","31969","order","Acholeplasmatales","1","131567","2","1783272","","544448","","","","31969","","","","186329","","","","","","","","","","","","","","","","","","","","","","",""
"1843488","909932","order","Acidaminococcales","1","131567","2","1783272","","1239","","","","909932","","","","1843488","","","","","","","","","","","","","","","","","","","","","","",""
"84993","84992","order","Acidimicrobiales","1","131567","2","1783272","","201174","","","","84992","","","","84993","","","","","","","","","","","","","","","","","","","","","","",""
"225057","1807140","order","Acidithiobacillales","1","131567","2","","","1224","","","","1807140","","","","225057","","","","","","","","","","","","","","","","","","","","","","",""
"204433","204432","order","Acidobacteriales","1","131567","2","","","57723","","","","204432","","","","204433","","","","","","","","","","","","","","","","","","","","","","",""
"1643683","1760","order","Acidothermales","1","131567","2","1783272","","201174","","","","1760","","","","1643683","","","","","","","","","","","","","","","","","","","","","","",""
"2037","1760","order","Actinomycetales","1","131567","2","1783272","","201174","","","","1760","","","","2037","","","","","","","","","","","","","","","","","","","","","","",""
"135624","1236","order","Aeromonadales","1","131567","2","","","1224","","","","1236","","","","135624","","","","","","","","","","","","","","","","","","","","","","",""
"135622","1236","order","Alteromonadales","1","131567","2","","","1224","","","","1236","","","","135622","","","","","","","","","","","","","","","","","","","","","","",""
"292629","292625","order","Anaerolineales","1","131567","2","1783272","","200795","","","","292625","","","","292629","","","","","","","","","","","","","","","","","","","","","","",""
"32069","187857","order","Aquificales","1","131567","2","","","200783","","","","187857","","","","32069","","","","","","","","","","","","","","","","","","","","","","",""
"1385","91061","order","Bacillales","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","","","","","","","","","","","","","","","","","","","",""
"171549","200643","order","Bacteroidales","1","131567","2","1783270","68336","976","","","","200643","","","","171549","","","","","","","","","","","","","","","","","","","","","","",""
"1100069","976","order","Bacteroidetes Order II. Incertae sedis","1","131567","2","1783270","68336","976","","","","","","","","1100069","","","","","","","","","","","","","","","","","","","","","","",""
"213481","28221","order","Bdellovibrionales","1","131567","2","","","1224","","","68525","28221","","","","213481","","","","","","","","","","","","","","","","","","","","","","",""
"85004","1760","order","Bifidobacteriales","1","131567","2","1783272","","201174","","","","1760","","","","85004","","","","","","","","","","","","","","","","","","","","","","",""
"1643686","203692","order","Brachyspirales","1","131567","2","","","203691","","","","203692","","","","1643686","","","","","","","","","","","","","","","","","","","","","","",""
"80840","28216","order","Burkholderiales","1","131567","2","","","1224","","","","28216","","","","80840","","","","","","","","","","","","","","","","","","","","","","",""
"475963","475962","order","Caldilineales","1","131567","2","1783272","","200795","","","","475962","","","","475963","","","","","","","","","","","","","","","","","","","","","","",""
"693072","693071","order","Caldisericales","1","131567","2","","","67814","","","","693071","","","","693072","","","","","","","","","","","","","","","","","","","","","","",""
"213849","29547","order","Campylobacterales","1","131567","2","","","1224","","","68525","29547","","","","213849","","","","","","","","","","","","","","","","","","","","","","",""
"135615","1236","order","Cardiobacteriales","1","131567","2","","","1224","","","","1236","","","","135615","","","","","","","","","","","","","","","","","","","","","","",""
"414714","1760","order","Catenulisporales","1","131567","2","1783272","","201174","","","","1760","","","","414714","","","","","","","","","","","","","","","","","","","","","","",""
"204458","28211","order","Caulobacterales","1","131567","2","","","1224","","","","28211","","","","204458","","","","","","","","","","","","","","","","","","","","","","",""
"1706369","1236","order","Cellvibrionales","1","131567","2","","","1224","","","","1236","","","","1706369","","","","","","","","","","","","","","","","","","","","","","",""
"1853229","1853228","order","Chitinophagales","1","131567","2","1783270","68336","976","","","","1853228","","","","1853229","","","","","","","","","","","","","","","","","","","","","","",""
"51291","204429","order","Chlamydiales","1","131567","2","1783257","","204428","","","","204429","","","","51291","","","","","","","","","","","","","","","","","","","","","","",""
"191411","191410","order","Chlorobiales","1","131567","2","1783270","68336","1090","","","","191410","","","","191411","","","","","","","","","","","","","","","","","","","","","","",""
"32064","32061","order","Chloroflexales","1","131567","2","1783272","","200795","","","","32061","","","","32064","","","","","","","","","","","","","","","","","","","","","","",""
"135613","1236","order","Chromatiales","1","131567","2","","","1224","","","","1236","","","","135613","","","","","","","","","","","","","","","","","","","","","","",""
"1118","1301283","order","Chroococcales","1","131567","2","1783272","1798711","1117","","","","","","","1301283","1118","","","","","","","","","","","","","","","","","","","","","","",""
"1890505","1117","order","Chroococcidiopsidales","1","131567","2","1783272","1798711","1117","","","","","","","","1890505","","","","","","","","","","","","","","","","","","","","","","",""
"189769","118001","order","Chrysiogenales","1","131567","2","","","200938","","","","118001","","","","189769","","","","","","","","","","","","","","","","","","","","","","",""
"186802","186801","order","Clostridiales","1","131567","2","1783272","","1239","","","","186801","","","","186802","","","","","","","","","","","","","","","","","","","","","","",""
"84999","84998","order","Coriobacteriales","1","131567","2","1783272","","201174","","","","84998","","","","84999","","","","","","","","","","","","","","","","","","","","","","",""
"85007","1760","order","Corynebacteriales","1","131567","2","1783272","","201174","","","","1760","","","","85007","","","","","","","","","","","","","","","","","","","","","","",""
"768507","768503","order","Cytophagales","1","131567","2","1783270","68336","976","","","","768503","","","","768507","","","","","","","","","","","","","","","","","","","","","","",""
"191393","68337","order","Deferribacterales","1","131567","2","","","200930","","","","68337","","","","191393","","","","","","","","","","","","","","","","","","","","","","",""
"1202465","301297","order","Dehalococcoidales","1","131567","2","1783272","","200795","","","","301297","","","","1202465","","","","","","","","","","","","","","","","","","","","","","",""
"118964","188787","order","Deinococcales","1","131567","2","1783272","","1297","","","","188787","","","","118964","","","","","","","","","","","","","","","","","","","","","","",""
"453227","28221","order","Desulfarculales","1","131567","2","","","1224","","","68525","28221","","","","453227","","","","","","","","","","","","","","","","","","","","","","",""
"213118","28221","order","Desulfobacterales","1","131567","2","","","1224","","","68525","28221","","","","213118","","","","","","","","","","","","","","","","","","","","","","",""
"213115","28221","order","Desulfovibrionales","1","131567","2","","","1224","","","68525","28221","","","","213115","","","","","","","","","","","","","","","","","","","","","","",""
"213113","28221","order","Desulfurellales","1","131567","2","","","1224","","","68525","28221","","","","213113","","","","","","","","","","","","","","","","","","","","","","",""
"1485951","187857","order","Desulfurobacteriales","1","131567","2","","","200783","","","","187857","","","","1485951","","","","","","","","","","","","","","","","","","","","","","",""
"69541","28221","order","Desulfuromonadales","1","131567","2","","","1224","","","68525","28221","","","","69541","","","","","","","","","","","","","","","","","","","","","","",""
"203487","203486","order","Dictyoglomales","1","131567","2","","","68297","","","","203486","","","","203487","","","","","","","","","","","","","","","","","","","","","","",""
"1643822","84998","order","Eggerthellales","1","131567","2","1783272","","201174","","","","84998","","","","1643822","","","","","","","","","","","","","","","","","","","","","","",""
"641854","641853","order","Elusimicrobiales","1","131567","2","","","74152","","","","641853","","","","641854","","","","","","","","","","","","","","","","","","","","","","",""
"1783344","447830","order","Endomicrobiales","1","131567","2","","","74152","","","","447830","","","","1783344","","","","","","","","","","","","","","","","","","","","","","",""
"91347","1236","order","Enterobacterales","1","131567","2","","","1224","","","","1236","","","","91347","","","","","","","","","","","","","","","","","","","","","","",""
"186328","31969","order","Entomoplasmatales","1","131567","2","1783272","","544448","","","","31969","","","","186328","","","","","","","","","","","","","","","","","","","","","","",""
"526525","526524","order","Erysipelotrichales","1","131567","2","1783272","","1239","","","","526524","","","","526525","","","","","","","","","","","","","","","","","","","","","","",""
"218872","204430","order","Fibrobacterales","1","131567","2","1783270","","65842","","","","204430","","","","218872","","","","","","","","","","","","","","","","","","","","","","",""
"1663425","1663419","order","Fimbriimonadales","1","131567","2","1783272","","67819","","","","1663419","","","","1663425","","","","","","","","","","","","","","","","","","","","","","",""
"200644","117743","order","Flavobacteriales","1","131567","2","1783270","68336","976","","","","117743","","","","200644","","","","","","","","","","","","","","","","","","","","","","",""
"85013","1760","order","Frankiales","1","131567","2","1783272","","201174","","","","1760","","","","85013","","","","","","","","","","","","","","","","","","","","","","",""
"203491","203490","order","Fusobacteriales","1","131567","2","","","32066","","","","203490","","","","203491","","","","","","","","","","","","","","","","","","","","","","",""
"713636","28216","order","Gallionellales","1","131567","2","","","1224","","","","28216","","","","713636","","","","","","","","","","","","","","","","","","","","","","",""
"219686","219685","order","Gemmatimonadales","1","131567","2","1783270","","142182","","","","219685","","","","219686","","","","","","","","","","","","","","","","","","","","","","",""
"1643682","1760","order","Geodermatophilales","1","131567","2","1783272","","201174","","","","1760","","","","1643682","","","","","","","","","","","","","","","","","","","","","","",""
"307595","307596","order","Gloeobacterales","1","131567","2","1783272","1798711","1117","","","","307596","","","","307595","","","","","","","","","","","","","","","","","","","","","","",""
"85014","1760","order","Glycomycetales","1","131567","2","1783272","","201174","","","","1760","","","","85014","","","","","","","","","","","","","","","","","","","","","","",""
"53433","186801","order","Halanaerobiales","1","131567","2","1783272","","1239","","","","186801","","","","53433","","","","","","","","","","","","","","","","","","","","","","",""
"1921002","28211","order","Holosporales","1","131567","2","","","1224","","","","28211","","","","1921002","","","","","","","","","","","","","","","","","","","","","","",""
"119069","28216","order","Hydrogenophilales","1","131567","2","","","1224","","","","28216","","","","119069","","","","","","","","","","","","","","","","","","","","","","",""
"795748","795747","order","Ignavibacteriales","1","131567","2","1783270","68336","1134404","","","","795747","","","","795748","","","","","","","","","","","","","","","","","","","","","","",""
"622452","1760","order","Kineosporiales","1","131567","2","1783272","","201174","","","","1760","","","","622452","","","","","","","","","","","","","","","","","","","","","","",""
"1921782","1921781","order","Kiritimatiellales","1","131567","2","1783257","","134625","","","","1921781","","","","1921782","","","","","","","","","","","","","","","","","","","","","","",""
"1643946","188708","order","Kosmotogales","1","131567","2","","","200918","","","","188708","","","","1643946","","","","","","","","","","","","","","","","","","","","","","",""
"186826","91061","order","Lactobacillales","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","","","","","","","","","","","","","","","","","","","",""
"118969","1236","order","Legionellales","1","131567","2","","","1224","","","","1236","","","","118969","","","","","","","","","","","","","","","","","","","","","","",""
"1676649","1676648","order","Limnochordales","1","131567","2","1783272","","1239","","","","1676648","","","","1676649","","","","","","","","","","","","","","","","","","","","","","",""
"1191478","28211","order","Magnetococcales","1","131567","2","","","1224","","","","28211","","","","1191478","","","","","","","","","","","","","","","","","","","","","","",""
"717963","326457","order","Methylacidiphilales","1","131567","2","1783257","","74201","326457","","","","","","","717963","","","","","","","","","","","","","","","","","","","","","","",""
"135618","1236","order","Methylococcales","1","131567","2","","","1224","","","","1236","","","","135618","","","","","","","","","","","","","","","","","","","","","","",""
"206350","28216","order","Methylophilales","1","131567","2","","","1224","","","","28216","","","","206350","","","","","","","","","","","","","","","","","","","","","","",""
"85006","1760","order","Micrococcales","1","131567","2","1783272","","201174","","","","1760","","","","85006","","","","","","","","","","","","","","","","","","","","","","",""
"85008","1760","order","Micromonosporales","1","131567","2","1783272","","201174","","","","1760","","","","85008","","","","","","","","","","","","","","","","","","","","","","",""
"2085","31969","order","Mycoplasmatales","1","131567","2","1783272","","544448","","","","31969","","","","2085","","","","","","","","","","","","","","","","","","","","","","",""
"29","28221","order","Myxococcales","1","131567","2","","","1224","","","68525","28221","","","","29","","","","","","","","","","","","","","","","","","","","","","",""
"1643684","1760","order","Nakamurellales","1","131567","2","1783272","","201174","","","","1760","","","","1643684","","","","","","","","","","","","","","","","","","","","","","",""
"485256","186801","order","Natranaerobiales","1","131567","2","1783272","","1239","","","","186801","","","","485256","","","","","","","","","","","","","","","","","","","","","","",""
"235899","29547","order","Nautiliales","1","131567","2","","","1224","","","68525","29547","","","","235899","","","","","","","","","","","","","","","","","","","","","","",""
"206351","28216","order","Neisseriales","1","131567","2","","","1224","","","","28216","","","","206351","","","","","","","","","","","","","","","","","","","","","","",""
"32003","28216","order","Nitrosomonadales","1","131567","2","","","1224","","","","28216","","","","32003","","","","","","","","","","","","","","","","","","","","","","",""
"189778","203693","order","Nitrospirales","1","131567","2","","","40117","","","","203693","","","","189778","","","","","","","","","","","","","","","","","","","","","","",""
"1161","1117","order","Nostocales","1","131567","2","1783272","1798711","1117","","","","","","","","1161","","","","","","","","","","","","","","","","","","","","","","",""
"135619","1236","order","Oceanospirillales","1","131567","2","","","1224","","","","1236","","","","135619","","","","","","","","","","","","","","","","","","","","","","",""
"415000","414999","order","Opitutales","1","131567","2","1783257","","74201","","","","414999","","","","415000","","","","","","","","","","","","","","","","","","","","","","",""
"1240482","1236","order","Orbales","1","131567","2","","","1224","","","","1236","","","","1240482","","","","","","","","","","","","","","","","","","","","","","",""
"1150","1301283","order","Oscillatoriales","1","131567","2","1783272","1798711","1117","","","","","","","1301283","1150","","","","","","","","","","","","","","","","","","","","","","",""
"255473","28211","order","Parvularculales","1","131567","2","","","1224","","","","28211","","","","255473","","","","","","","","","","","","","","","","","","","","","","",""
"135625","1236","order","Pasteurellales","1","131567","2","","","1224","","","","1236","","","","135625","","","","","","","","","","","","","","","","","","","","","","",""
"54526","28211","order","Pelagibacterales","1","131567","2","","","1224","","","","28211","","","","54526","","","","","","","","","","","","","","","","","","","","","","",""
"1643947","188708","order","Petrotogales","1","131567","2","","","200918","","","","188708","","","","1643947","","","","","","","","","","","","","","","","","","","","","","",""
"666506","666505","order","Phycisphaerales","1","131567","2","1783257","","203682","","","","666505","","","","666506","","","","","","","","","","","","","","","","","","","","","","",""
"112","203683","order","Planctomycetales","1","131567","2","1783257","","203682","","","","203683","","","","112","","","","","","","","","","","","","","","","","","","","","","",""
"52604","1117","order","Pleurocapsales","1","131567","2","1783272","1798711","1117","","","","","","","","52604","","","","","","","","","","","","","","","","","","","","","","",""
"85009","1760","order","Propionibacteriales","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","","","","","","","","","","","","","","","","","","","",""
"72274","1236","order","Pseudomonadales","1","131567","2","","","1224","","","","1236","","","","72274","","","","","","","","","","","","","","","","","","","","","","",""
"85010","1760","order","Pseudonocardiales","1","131567","2","1783272","","201174","","","","1760","","","","85010","","","","","","","","","","","","","","","","","","","","","","",""
"415001","414999","order","Puniceicoccales","1","131567","2","1783257","","74201","","","","414999","","","","415001","","","","","","","","","","","","","","","","","","","","","","",""
"356","28211","order","Rhizobiales","1","131567","2","","","1224","","","","28211","","","","356","","","","","","","","","","","","","","","","","","","","","","",""
"204455","28211","order","Rhodobacterales","1","131567","2","","","1224","","","","28211","","","","204455","","","","","","","","","","","","","","","","","","","","","","",""
"206389","28216","order","Rhodocyclales","1","131567","2","","","1224","","","","28216","","","","206389","","","","","","","","","","","","","","","","","","","","","","",""
"204441","28211","order","Rhodospirillales","1","131567","2","","","1224","","","","28211","","","","204441","","","","","","","","","","","","","","","","","","","","","","",""
"766","28211","order","Rickettsiales","1","131567","2","","","1224","","","","28211","","","","766","","","","","","","","","","","","","","","","","","","","","","",""
"84996","84995","order","Rubrobacterales","1","131567","2","1783272","","201174","","","","84995","","","","84996","","","","","","","","","","","","","","","","","","","","","","",""
"909929","909932","order","Selenomonadales","1","131567","2","1783272","","1239","","","","909932","","","","909929","","","","","","","","","","","","","","","","","","","","","","",""
"332160","332159","order","Solibacterales","1","131567","2","","","57723","","","","332159","","","","332160","","","","","","","","","","","","","","","","","","","","","","",""
"588673","1497346","order","Solirubrobacterales","1","131567","2","1783272","","201174","","","","1497346","","","","588673","","","","","","","","","","","","","","","","","","","","","","",""
"85001","85000","order","Sphaerobacterales","1","131567","2","1783272","","200795","","","","189775","","","85000","85001","","","","","","","","","","","","","","","","","","","","","","",""
"200666","117747","order","Sphingobacteriales","1","131567","2","1783270","68336","976","","","","117747","","","","200666","","","","","","","","","","","","","","","","","","","","","","",""
"204457","28211","order","Sphingomonadales","1","131567","2","","","1224","","","","28211","","","","204457","","","","","","","","","","","","","","","","","","","","","","",""
"136","203692","order","Spirochaetales","1","131567","2","","","203691","","","","203692","","","","136","","","","","","","","","","","","","","","","","","","","","","",""
"85011","1760","order","Streptomycetales","1","131567","2","1783272","","201174","","","","1760","","","","85011","","","","","","","","","","","","","","","","","","","","","","",""
"85012","1760","order","Streptosporangiales","1","131567","2","1783272","","201174","","","","1760","","","","85012","","","","","","","","","","","","","","","","","","","","","","",""
"1559979","28216","order","Sulfuricellales","1","131567","2","","","1224","","","","28216","","","","1559979","","","","","","","","","","","","","","","","","","","","","","",""
"1890424","1117","order","Synechococcales","1","131567","2","1783272","1798711","1117","","","","","","","","1890424","","","","","","","","","","","","","","","","","","","","","","",""
"649776","649775","order","Synergistales","1","131567","2","","","508458","","","","649775","","","","649776","","","","","","","","","","","","","","","","","","","","","","",""
"213462","28221","order","Syntrophobacterales","1","131567","2","","","1224","","","68525","28221","","","","213462","","","","","","","","","","","","","","","","","","","","","","",""
